amount,customerAvgAmount,transactionsLast10Min,transactionsLast24Hours,failedAttempts,accountAge,isNewDevice,isNewIp,previousFraudCount,paymentMethod,currency,isFraud,transactionId,customerId
77.42,57.61,0,2,0,145,0,0,0,CARD,EUR,0,TXN_111568,CUS_3803
163.46,159.09,1,2,0,103,0,0,0,NET_BANKING,INR,0,TXN_102378,CUS_8775
99.15,63.5,1,5,0,469,0,0,0,UPI,INR,0,TXN_113414,CUS_9473
283.56,91.98,7,7,1,103,1,0,1,CARD,USD,1,TXN_110632,CUS_9232
230.87,356.56,2,2,0,378,0,1,0,WALLET,INR,0,TXN_103698,CUS_6786
91.98,98.94,1,3,0,403,0,0,0,CARD,INR,0,TXN_106532,CUS_4133
27.75,33.03,0,0,0,115,0,0,0,CARD,USD,0,TXN_104198,CUS_9398
226.27,165.3,0,3,0,249,0,0,0,CARD,INR,0,TXN_106393,CUS_1425
20.34,59.89,0,3,0,549,0,0,0,UPI,USD,0,TXN_109226,CUS_9764
118.34,107.45,1,2,0,224,0,0,0,CARD,USD,0,TXN_113031,CUS_9443
3161.95,240.61,7,11,1,104,1,0,1,CARD,USD,1,TXN_107908,CUS_8401
14.57,21.09,0,1,0,139,0,0,0,CARD,USD,0,TXN_114611,CUS_6219
86.16,57.55,0,1,0,76,0,0,0,CARD,USD,0,TXN_101299,CUS_5093
120.85,172.33,0,2,0,382,0,0,0,UPI,EUR,0,TXN_107533,CUS_3332
104.36,117.22,1,2,0,329,0,0,0,CARD,USD,0,TXN_108131,CUS_6078
71.45,88.46,0,0,0,275,0,0,0,CARD,USD,0,TXN_107798,CUS_5824
38.83,52.78,1,1,0,165,0,1,0,CARD,INR,0,TXN_109275,CUS_1314
70.69,82.55,1,2,0,75,0,0,0,CARD,INR,0,TXN_112331,CUS_5236
39.99,38.06,1,1,0,173,0,0,0,CARD,INR,0,TXN_105860,CUS_8163
61.91,108.7,0,4,0,148,0,0,0,UPI,INR,0,TXN_101660,CUS_6416
313.41,277.58,0,2,0,225,0,0,0,UPI,INR,0,TXN_103051,CUS_7056
85.81,93.04,2,2,0,171,1,0,0,CARD,INR,0,TXN_111396,CUS_4397
94.97,144.31,0,4,0,32,0,0,0,UPI,INR,0,TXN_114861,CUS_3625
38.87,34.59,0,1,0,180,0,0,0,CARD,USD,0,TXN_108881,CUS_6653
48.31,40.41,1,3,0,54,0,0,0,NET_BANKING,USD,0,TXN_109555,CUS_1528
236.03,318.95,0,2,0,97,0,0,0,CARD,INR,0,TXN_110950,CUS_7229
202.34,229.38,1,3,0,253,0,0,0,UPI,INR,0,TXN_108893,CUS_5585
33.94,50.31,1,2,0,226,0,0,0,CARD,INR,0,TXN_101059,CUS_7946
63.55,99.54,0,1,0,43,0,1,0,CARD,USD,0,TXN_113716,CUS_2474
307.56,260.16,0,1,0,420,0,0,0,CARD,INR,0,TXN_101690,CUS_5979
153.87,156.63,1,1,0,136,0,0,0,UPI,INR,0,TXN_107894,CUS_1812
66.96,65.52,1,4,0,62,1,0,0,UPI,EUR,0,TXN_106886,CUS_3560
88.59,71.75,0,0,1,32,0,0,0,UPI,USD,0,TXN_105654,CUS_8046
71.45,325.03,1,3,0,128,0,0,0,NET_BANKING,INR,0,TXN_114690,CUS_6521
100.57,143.06,0,3,0,285,0,0,0,NET_BANKING,INR,0,TXN_106201,CUS_2576
101.28,125.3,0,2,1,343,0,0,0,UPI,USD,0,TXN_103754,CUS_2145
239.03,240.41,0,2,1,95,0,0,0,WALLET,INR,0,TXN_100010,CUS_8286
116.57,114.55,0,2,0,821,0,0,0,UPI,INR,0,TXN_114522,CUS_4956
53.81,44.82,0,2,0,452,0,0,0,CARD,USD,0,TXN_114741,CUS_1937
2732.7,280.74,5,8,7,128,1,1,0,CARD,EUR,1,TXN_104310,CUS_8495
262.37,198.29,0,2,0,133,0,0,0,CARD,INR,0,TXN_106681,CUS_7436
99.42,99.85,0,2,0,803,1,0,0,CARD,INR,0,TXN_112669,CUS_2701
189.83,127.5,0,3,0,351,1,1,0,CARD,INR,0,TXN_100702,CUS_9231
72.86,69.97,0,3,0,115,0,0,0,UPI,INR,0,TXN_105267,CUS_6555
70.93,104.75,0,2,0,346,0,0,0,NET_BANKING,USD,0,TXN_111402,CUS_3029
129.03,72.23,0,2,0,1520,0,0,0,NET_BANKING,INR,0,TXN_104377,CUS_1091
1435.33,117.22,3,11,5,65,1,1,1,WALLET,USD,1,TXN_109178,CUS_7205
167.8,125.69,0,3,1,164,0,0,0,CARD,INR,0,TXN_107444,CUS_5587
102.78,84.66,1,3,0,315,0,0,0,CARD,INR,0,TXN_100800,CUS_4608
87.58,97.48,0,4,0,182,0,1,0,CARD,INR,0,TXN_112611,CUS_8493
91.96,63.67,0,0,0,553,0,0,0,UPI,EUR,0,TXN_102742,CUS_6879
45.32,64.07,0,2,0,141,0,0,0,WALLET,INR,0,TXN_101249,CUS_7254
170.5,122.02,0,2,0,932,0,0,0,CARD,INR,0,TXN_100881,CUS_8150
73.31,91.66,0,2,0,82,0,0,0,UPI,INR,0,TXN_105094,CUS_9785
131.39,123.18,0,0,0,231,0,0,0,CARD,INR,0,TXN_105209,CUS_6075
79.72,69.99,1,5,0,136,0,0,0,CARD,USD,0,TXN_109334,CUS_2116
104.79,130.32,0,0,0,138,0,0,0,CARD,USD,0,TXN_112386,CUS_7107
103.39,97.33,2,4,0,79,0,0,0,UPI,INR,0,TXN_105259,CUS_6780
233.99,133.31,1,1,0,76,0,0,0,CARD,INR,0,TXN_114450,CUS_2558
152.13,146.42,0,1,0,114,0,0,0,UPI,USD,0,TXN_110838,CUS_1701
80.23,57.05,1,4,0,381,0,0,0,CARD,INR,0,TXN_106043,CUS_1309
76.49,80.99,3,4,0,43,0,0,0,UPI,INR,0,TXN_102414,CUS_1238
289.99,448.76,2,4,0,40,0,0,0,NET_BANKING,INR,0,TXN_106759,CUS_2039
88.23,40.71,1,2,0,112,0,0,0,NET_BANKING,INR,0,TXN_107003,CUS_1989
185.88,144.66,0,1,0,417,0,0,0,CARD,EUR,0,TXN_110025,CUS_8159
136.7,179.96,0,0,0,391,0,1,0,CARD,INR,0,TXN_100491,CUS_1305
255.05,20.65,6,12,3,10,1,1,1,CARD,INR,1,TXN_107287,CUS_1487
82.06,78.68,1,2,0,76,0,0,0,CARD,USD,0,TXN_111831,CUS_2076
64.91,64.22,0,0,0,155,0,0,0,UPI,INR,0,TXN_105029,CUS_9251
161.43,180.21,0,1,0,73,0,0,0,CARD,INR,0,TXN_103503,CUS_2321
64.06,72.27,0,1,0,471,0,1,0,UPI,INR,0,TXN_105324,CUS_8918
197.17,31.5,2,4,1,76,1,1,0,CARD,USD,1,TXN_102554,CUS_2669
61.65,55.58,0,1,0,725,0,0,0,UPI,INR,0,TXN_107306,CUS_9562
58.54,54.06,1,2,0,149,0,0,0,CARD,EUR,0,TXN_114869,CUS_6024
206.9,232.7,1,2,0,245,0,0,0,UPI,USD,0,TXN_105273,CUS_5298
120.48,83.72,1,1,0,1411,0,0,0,UPI,USD,0,TXN_101610,CUS_1942
74.85,77.68,0,2,0,170,0,0,0,CARD,INR,0,TXN_106585,CUS_3180
39.14,72.32,0,2,0,338,0,0,0,UPI,INR,0,TXN_103612,CUS_8644
136.07,82.73,0,3,0,84,1,0,0,CARD,USD,0,TXN_101206,CUS_2002
175.26,261.64,0,0,0,206,1,0,0,WALLET,USD,0,TXN_112055,CUS_6052
275.45,273.95,1,4,0,376,0,1,0,WALLET,EUR,0,TXN_112517,CUS_9908
104.44,164.22,2,3,0,398,0,0,0,CARD,USD,0,TXN_105110,CUS_2726
90.45,101.21,0,0,0,665,0,0,0,CARD,INR,0,TXN_105436,CUS_1042
55.36,41.7,2,4,0,298,0,0,0,CARD,INR,0,TXN_102642,CUS_2464
40.41,38.06,3,5,1,247,1,1,0,CARD,INR,0,TXN_104883,CUS_5839
42.56,60.36,1,4,0,60,0,0,0,CARD,INR,0,TXN_105752,CUS_3531
142.1,123.47,0,2,0,260,0,0,0,CARD,INR,0,TXN_105352,CUS_8826
155.29,172.73,2,3,0,108,0,0,0,CARD,INR,0,TXN_112632,CUS_5449
240.13,50.59,4,10,1,48,1,1,1,CARD,USD,1,TXN_101201,CUS_9317
87.1,114.17,0,1,0,277,0,0,0,UPI,INR,0,TXN_109820,CUS_7867
18.54,42.93,0,2,0,494,0,0,0,UPI,INR,0,TXN_111194,CUS_2736
23.82,49.79,0,4,0,79,0,0,0,UPI,USD,0,TXN_100182,CUS_4299
47.84,57.9,0,2,0,647,0,0,0,CARD,INR,0,TXN_113214,CUS_5510
213.19,225.65,1,5,0,155,0,0,0,UPI,EUR,0,TXN_113393,CUS_4654
35.54,48.64,0,2,0,37,0,0,0,UPI,INR,0,TXN_112532,CUS_5657
111.45,80.95,0,1,0,588,0,0,0,UPI,USD,0,TXN_113267,CUS_8647
25.32,56.57,1,3,0,224,0,0,0,UPI,INR,0,TXN_100008,CUS_5044
175.58,139.97,0,1,0,919,1,0,0,WALLET,INR,0,TXN_101795,CUS_7794
104.05,78.33,1,5,0,247,1,0,0,CARD,INR,0,TXN_106875,CUS_1971
220.47,466.89,3,4,0,761,0,0,0,WALLET,USD,0,TXN_103713,CUS_6761
61.47,115.93,1,4,0,1121,0,0,0,WALLET,INR,0,TXN_100584,CUS_7763
142.04,141.22,0,1,0,47,0,0,0,WALLET,INR,0,TXN_110839,CUS_8791
135.44,132.19,2,8,0,71,0,0,0,UPI,INR,0,TXN_107498,CUS_1096
68.32,166.27,0,2,0,95,0,0,0,CARD,INR,0,TXN_103801,CUS_7910
55.59,59.31,0,4,0,54,0,0,0,UPI,INR,0,TXN_108501,CUS_8426
61.52,55.55,0,1,0,137,0,0,0,UPI,INR,0,TXN_114731,CUS_5436
71.42,115.63,0,1,0,198,0,0,0,CARD,INR,0,TXN_106113,CUS_5115
715.54,101.74,6,7,3,31,1,1,1,WALLET,INR,1,TXN_107032,CUS_2285
436.98,326.31,1,3,1,342,0,0,0,UPI,INR,0,TXN_101466,CUS_9240
152.26,137.91,0,2,0,279,0,0,0,CARD,EUR,0,TXN_108648,CUS_5445
44.35,32.98,0,1,0,187,0,0,0,WALLET,INR,0,TXN_110830,CUS_6940
92.92,139.07,0,0,0,524,0,0,0,NET_BANKING,INR,0,TXN_102323,CUS_5463
33.41,65.06,1,3,0,167,0,0,0,UPI,INR,0,TXN_108269,CUS_6372
130.19,106.87,1,2,0,127,0,0,0,UPI,EUR,0,TXN_113836,CUS_1981
47.65,53.72,0,4,0,207,0,0,0,CARD,USD,0,TXN_110622,CUS_9444
743.53,107.81,6,10,1,216,1,1,1,UPI,USD,1,TXN_109267,CUS_2332
46.25,50.18,0,2,1,476,1,0,0,WALLET,INR,0,TXN_100914,CUS_1045
83.06,126.17,0,2,1,359,0,1,0,CARD,INR,0,TXN_108330,CUS_6543
52.89,71.92,1,2,0,158,0,0,0,CARD,INR,0,TXN_108211,CUS_2800
37.84,48.21,0,1,0,329,0,0,0,CARD,INR,0,TXN_112428,CUS_7462
61.17,56.7,0,0,0,83,0,0,0,CARD,USD,0,TXN_111410,CUS_7670
24.0,51.74,1,3,0,246,0,0,0,CARD,INR,0,TXN_108123,CUS_2011
241.97,167.0,0,0,1,256,0,0,0,CARD,EUR,0,TXN_108675,CUS_6175
204.63,155.01,0,1,0,139,0,0,0,UPI,EUR,0,TXN_110737,CUS_1690
83.22,81.96,1,2,1,287,0,0,0,CARD,EUR,0,TXN_113955,CUS_4910
69.61,57.87,0,2,0,215,0,0,0,UPI,USD,0,TXN_109822,CUS_2335
43.62,33.11,0,2,0,62,0,0,0,CARD,INR,0,TXN_100664,CUS_5750
36.04,40.13,2,5,0,33,0,0,0,CARD,USD,0,TXN_109638,CUS_4455
216.53,201.75,0,1,0,595,0,1,0,CARD,USD,0,TXN_110128,CUS_2283
130.12,119.99,1,3,1,90,0,0,0,NET_BANKING,INR,0,TXN_111002,CUS_2371
87.43,66.1,0,1,0,458,0,0,0,NET_BANKING,INR,0,TXN_113884,CUS_1724
169.13,150.38,0,3,0,456,0,0,0,UPI,INR,0,TXN_113558,CUS_2405
14.77,31.59,1,3,0,514,0,0,0,UPI,INR,0,TXN_108340,CUS_2150
74.05,50.75,0,2,1,229,0,0,0,CARD,INR,0,TXN_102470,CUS_2169
196.64,178.83,1,4,1,30,0,1,0,WALLET,EUR,0,TXN_103045,CUS_1249
70.47,177.48,0,3,0,72,0,1,0,NET_BANKING,INR,0,TXN_100818,CUS_2341
325.69,216.63,1,4,0,182,0,0,0,CARD,INR,0,TXN_102525,CUS_9617
54.03,69.26,0,4,0,169,0,1,0,CARD,USD,0,TXN_104130,CUS_8685
180.13,166.06,0,4,0,164,0,0,0,CARD,USD,0,TXN_114710,CUS_3626
108.79,96.17,0,5,1,314,0,0,0,CARD,INR,0,TXN_111771,CUS_1747
224.4,178.2,1,1,0,178,0,0,0,CARD,INR,0,TXN_111538,CUS_3393
82.02,90.75,1,3,0,495,0,0,0,UPI,INR,0,TXN_107275,CUS_1965
251.43,274.0,2,4,0,108,0,0,0,CARD,INR,0,TXN_112812,CUS_2733
108.51,74.87,1,3,1,194,0,0,0,UPI,INR,0,TXN_107144,CUS_7938
31.13,28.03,0,4,0,570,0,0,0,CARD,INR,0,TXN_109417,CUS_2779
81.39,91.4,0,3,0,477,0,0,0,CARD,INR,0,TXN_114955,CUS_9524
57.11,56.99,0,2,1,46,1,0,0,CARD,INR,0,TXN_106953,CUS_5050
27.91,24.51,0,1,0,532,0,0,0,WALLET,USD,0,TXN_102867,CUS_5179
135.55,186.16,2,3,0,171,1,1,0,NET_BANKING,USD,0,TXN_112135,CUS_2196
55.4,38.79,0,2,1,105,0,0,0,WALLET,INR,0,TXN_102938,CUS_3166
68.82,49.4,0,1,0,400,0,0,0,NET_BANKING,INR,0,TXN_106322,CUS_5943
92.55,127.03,0,2,0,110,0,1,0,CARD,USD,0,TXN_101264,CUS_4633
117.79,205.8,0,1,0,399,0,0,0,UPI,USD,0,TXN_104980,CUS_7426
65.79,87.76,0,3,0,470,0,0,0,CARD,INR,0,TXN_104347,CUS_3410
56.46,129.3,0,3,0,323,0,0,0,CARD,INR,0,TXN_100993,CUS_5578
105.58,89.3,0,1,0,323,0,0,0,UPI,USD,0,TXN_105265,CUS_7460
218.75,169.86,0,3,0,48,0,0,0,UPI,INR,0,TXN_102902,CUS_7338
29.99,38.06,0,3,0,227,0,0,0,UPI,INR,0,TXN_100359,CUS_1196
39.91,25.12,0,2,0,423,0,0,0,UPI,INR,0,TXN_111260,CUS_2180
89.35,118.34,0,0,0,267,1,0,0,UPI,INR,0,TXN_100730,CUS_6661
196.91,163.04,0,1,0,91,0,0,0,UPI,USD,0,TXN_105134,CUS_4395
65.74,89.43,1,1,0,189,0,0,0,UPI,INR,0,TXN_112228,CUS_9798
47.3,61.14,0,2,1,210,1,0,0,CARD,USD,0,TXN_110793,CUS_8757
108.52,116.37,0,4,0,291,0,0,0,UPI,USD,0,TXN_113352,CUS_5404
74.83,85.63,1,2,0,612,0,0,0,CARD,INR,0,TXN_101642,CUS_7719
129.01,56.15,5,10,2,6,1,1,3,CARD,INR,1,TXN_110528,CUS_9505
54.16,49.03,0,3,0,594,0,1,0,UPI,EUR,0,TXN_100127,CUS_6679
43.98,76.8,2,5,0,33,0,0,0,UPI,EUR,0,TXN_108884,CUS_9572
156.16,127.7,0,2,0,217,0,0,0,UPI,USD,0,TXN_114440,CUS_3634
42.51,87.42,1,5,0,144,0,1,0,NET_BANKING,INR,0,TXN_105521,CUS_7625
149.37,193.0,1,6,0,151,0,0,0,UPI,INR,0,TXN_102029,CUS_2681
22.93,76.38,0,2,0,338,0,0,0,CARD,USD,0,TXN_100833,CUS_7101
98.96,59.95,0,1,0,118,0,0,0,CARD,INR,0,TXN_107733,CUS_9576
41.68,39.73,0,2,0,381,0,0,0,UPI,INR,0,TXN_110226,CUS_7448
72.02,44.72,0,5,0,145,0,0,0,WALLET,INR,0,TXN_100696,CUS_4610
119.8,253.88,0,4,0,222,0,0,0,CARD,USD,0,TXN_107294,CUS_9612
341.42,209.77,0,1,1,40,1,0,0,UPI,INR,0,TXN_110605,CUS_9270
110.36,87.29,0,2,0,495,0,0,0,WALLET,USD,0,TXN_104322,CUS_2743
47.65,51.77,0,1,0,488,1,0,1,NET_BANKING,INR,0,TXN_113496,CUS_6712
52.03,59.08,0,0,0,76,0,0,0,UPI,USD,0,TXN_100811,CUS_2628
95.9,66.55,0,4,0,502,0,0,0,UPI,INR,0,TXN_113100,CUS_1302
199.27,145.35,0,0,0,49,0,0,0,CARD,USD,0,TXN_107281,CUS_2817
64.11,113.84,0,1,0,156,0,0,0,CARD,EUR,0,TXN_105517,CUS_8494
181.69,207.34,0,4,0,197,0,1,0,UPI,INR,0,TXN_107527,CUS_1731
52.81,39.6,1,4,0,1377,0,0,0,CARD,USD,0,TXN_107846,CUS_4047
467.83,872.07,0,4,0,70,0,0,0,CARD,INR,0,TXN_111563,CUS_6060
195.59,199.25,0,2,0,48,0,0,0,CARD,INR,0,TXN_100488,CUS_8345
93.12,76.7,1,4,0,84,0,0,0,UPI,INR,0,TXN_112498,CUS_5939
58.24,49.63,1,6,0,473,0,0,0,WALLET,INR,0,TXN_111807,CUS_5979
58.81,63.17,0,2,0,157,1,0,0,NET_BANKING,EUR,0,TXN_111922,CUS_6936
82.87,124.11,0,1,0,67,0,0,0,CARD,INR,0,TXN_104648,CUS_6130
118.02,89.47,0,6,0,373,0,0,0,UPI,INR,0,TXN_114769,CUS_8140
77.63,188.29,0,3,1,186,0,0,0,WALLET,INR,0,TXN_106084,CUS_9347
94.21,76.6,1,4,0,233,0,0,0,WALLET,INR,0,TXN_108097,CUS_9237
81.85,72.2,1,6,0,468,0,0,0,WALLET,USD,0,TXN_106702,CUS_9378
394.04,635.18,1,2,0,58,0,0,0,NET_BANKING,INR,0,TXN_101184,CUS_2131
117.86,120.89,0,4,0,1256,0,0,0,CARD,INR,0,TXN_113645,CUS_4805
298.57,395.59,1,1,0,292,0,0,0,UPI,INR,0,TXN_113402,CUS_5733
179.2,260.74,0,2,0,141,0,0,0,CARD,INR,0,TXN_108756,CUS_6536
40.57,34.18,0,5,0,122,0,0,0,CARD,USD,0,TXN_112837,CUS_4799
118.51,89.86,0,4,0,76,0,1,0,CARD,USD,0,TXN_101187,CUS_5425
192.94,139.43,0,2,0,140,0,0,0,CARD,INR,0,TXN_107860,CUS_5399
37.57,22.97,1,6,0,74,0,0,0,CARD,USD,0,TXN_105317,CUS_5010
139.64,129.85,0,1,0,260,0,0,0,NET_BANKING,INR,0,TXN_111311,CUS_8715
31.53,52.11,0,1,0,275,0,0,0,WALLET,INR,0,TXN_102054,CUS_8186
44.22,38.9,0,2,1,187,0,0,0,CARD,INR,0,TXN_102619,CUS_4692
174.96,273.55,0,4,0,156,0,1,0,CARD,INR,0,TXN_101260,CUS_1314
293.51,235.33,1,2,0,219,0,0,0,CARD,USD,0,TXN_100768,CUS_3534
190.95,105.77,0,1,0,477,0,0,0,UPI,INR,0,TXN_111648,CUS_2966
82.51,124.42,0,1,0,393,0,0,0,CARD,INR,0,TXN_105873,CUS_3621
53.65,142.86,0,1,0,179,0,0,0,UPI,USD,0,TXN_108505,CUS_1056
60.58,94.56,0,1,0,80,1,0,0,CARD,INR,0,TXN_110419,CUS_7818
124.92,214.55,0,5,0,152,0,0,0,WALLET,INR,0,TXN_105879,CUS_8195
58.23,71.34,0,2,0,755,0,0,0,UPI,INR,0,TXN_110323,CUS_3572
139.63,127.81,0,1,0,1100,0,0,0,UPI,INR,0,TXN_113790,CUS_2865
259.1,210.24,0,2,0,133,0,0,0,CARD,EUR,0,TXN_109681,CUS_9867
21.26,18.61,0,3,0,302,0,0,0,UPI,USD,0,TXN_102445,CUS_1303
111.83,85.54,0,2,1,257,0,0,0,UPI,INR,0,TXN_112462,CUS_3788
333.08,312.79,0,3,0,217,0,0,0,WALLET,INR,0,TXN_102504,CUS_1379
133.9,145.14,0,5,0,379,0,0,0,UPI,INR,0,TXN_111706,CUS_8826
66.39,89.09,0,5,0,32,0,0,0,CARD,EUR,0,TXN_109516,CUS_1122
111.81,163.15,0,0,1,397,0,0,0,CARD,INR,0,TXN_101034,CUS_6110
36.51,32.46,0,3,1,42,0,1,0,NET_BANKING,INR,0,TXN_113659,CUS_7198
150.51,127.8,1,3,0,309,0,0,0,CARD,INR,0,TXN_107857,CUS_6183
99.97,76.9,0,2,0,820,0,0,0,UPI,USD,0,TXN_100305,CUS_9062
138.28,122.16,0,3,0,38,0,0,0,UPI,INR,0,TXN_111711,CUS_4349
224.36,137.55,0,3,0,64,0,0,0,WALLET,EUR,0,TXN_106589,CUS_9494
67.68,151.91,0,4,0,55,0,0,0,CARD,INR,0,TXN_108300,CUS_3704
96.14,98.33,2,4,0,536,0,0,0,NET_BANKING,EUR,0,TXN_106154,CUS_3445
44.46,31.05,1,5,0,578,0,0,0,CARD,INR,0,TXN_107321,CUS_8642
18.53,33.96,0,2,0,259,1,0,0,NET_BANKING,USD,0,TXN_104946,CUS_7967
219.29,241.48,0,2,0,405,0,0,0,CARD,INR,0,TXN_105681,CUS_2998
67.55,73.78,0,3,0,84,0,0,0,UPI,USD,0,TXN_109068,CUS_4063
41.44,54.33,2,5,0,1077,0,0,0,CARD,INR,0,TXN_106543,CUS_6075
53.91,56.04,0,1,0,196,0,1,0,UPI,INR,0,TXN_107293,CUS_8940
83.25,84.53,0,4,0,165,0,0,0,CARD,INR,0,TXN_104090,CUS_4937
150.16,107.5,0,1,0,321,0,0,0,UPI,INR,0,TXN_112504,CUS_4970
70.17,45.29,0,0,0,233,0,0,0,CARD,INR,0,TXN_104019,CUS_3641
72.24,99.41,0,2,0,64,0,0,0,CARD,INR,0,TXN_103002,CUS_8425
427.61,417.35,0,2,1,468,0,0,0,NET_BANKING,INR,0,TXN_102577,CUS_2321
38.82,113.08,0,0,0,121,0,0,0,UPI,INR,0,TXN_108990,CUS_4896
78.32,120.16,0,0,0,617,0,0,0,CARD,USD,0,TXN_102447,CUS_9731
238.59,186.71,0,2,0,191,0,0,0,CARD,USD,0,TXN_114265,CUS_8586
187.31,145.43,1,3,0,418,0,0,0,UPI,INR,0,TXN_114949,CUS_8800
376.75,474.61,0,2,0,63,0,0,0,CARD,USD,0,TXN_101861,CUS_1036
50.37,54.49,0,0,0,239,1,0,0,CARD,INR,0,TXN_102336,CUS_3778
143.91,119.55,1,2,0,144,0,0,0,CARD,INR,0,TXN_104779,CUS_8950
275.24,190.21,0,2,0,717,0,1,0,WALLET,USD,0,TXN_105814,CUS_7305
50.91,116.33,1,1,0,232,0,0,0,NET_BANKING,EUR,0,TXN_104685,CUS_2024
194.98,200.08,0,2,0,208,0,0,0,CARD,USD,0,TXN_114939,CUS_4036
48.82,47.21,1,5,0,298,0,0,0,NET_BANKING,USD,0,TXN_108623,CUS_6436
87.16,177.32,0,2,0,454,0,1,0,UPI,INR,0,TXN_104893,CUS_1053
169.59,153.83,1,4,1,78,0,0,0,CARD,INR,0,TXN_100081,CUS_9317
209.63,136.61,0,0,0,99,0,0,0,UPI,INR,0,TXN_104850,CUS_6053
29.4,32.76,0,3,0,52,0,1,0,CARD,USD,0,TXN_110525,CUS_5275
187.02,33.99,6,9,2,40,1,0,2,CARD,USD,1,TXN_102066,CUS_1647
67.73,56.95,1,1,0,547,0,0,0,UPI,INR,0,TXN_112807,CUS_7986
19.21,33.91,1,4,0,241,0,0,0,UPI,INR,0,TXN_104828,CUS_8336
61.71,94.79,0,3,0,429,0,0,0,CARD,INR,0,TXN_102884,CUS_5057
205.8,174.64,1,1,0,33,0,0,0,WALLET,USD,0,TXN_104489,CUS_6288
23.68,32.31,0,1,0,315,0,0,0,UPI,INR,0,TXN_108847,CUS_5647
192.84,145.02,0,2,0,145,0,0,0,NET_BANKING,USD,0,TXN_106658,CUS_7498
52.18,44.28,0,2,0,136,0,0,0,UPI,USD,0,TXN_102316,CUS_8607
68.65,84.63,0,4,0,133,0,0,0,NET_BANKING,INR,0,TXN_113280,CUS_3733
5.0,141.9,1,1,1,76,0,1,0,WALLET,INR,0,TXN_104894,CUS_6526
136.03,153.16,0,2,0,111,1,0,0,CARD,INR,0,TXN_110020,CUS_9932
52.4,54.69,1,3,1,167,0,0,0,UPI,INR,0,TXN_108599,CUS_2757
368.47,214.74,0,3,0,111,0,0,0,UPI,INR,0,TXN_102649,CUS_9765
76.03,47.25,0,3,0,119,0,0,0,WALLET,INR,0,TXN_107898,CUS_8877
85.51,119.58,1,4,0,103,0,0,0,NET_BANKING,INR,0,TXN_105684,CUS_1485
427.36,343.83,0,2,1,155,0,0,0,UPI,USD,0,TXN_103734,CUS_2548
548.15,90.61,4,11,2,15,1,0,2,CARD,EUR,1,TXN_108356,CUS_9214
75.85,69.78,0,3,0,166,0,0,0,CARD,INR,0,TXN_105434,CUS_9504
24.62,87.19,0,7,0,178,1,0,0,UPI,EUR,0,TXN_111280,CUS_1089
182.43,178.06,0,0,0,274,0,0,0,UPI,INR,0,TXN_112930,CUS_7980
104.8,86.69,1,3,1,88,0,0,0,CARD,INR,0,TXN_102479,CUS_2784
313.03,282.18,0,1,0,167,0,0,0,CARD,INR,0,TXN_100642,CUS_7113
64.08,69.76,0,4,0,336,0,0,0,CARD,INR,0,TXN_105191,CUS_7015
76.99,100.65,0,3,1,159,0,0,0,WALLET,EUR,0,TXN_103582,CUS_2888
96.0,110.96,0,2,0,333,0,0,0,NET_BANKING,INR,0,TXN_110376,CUS_6809
41.46,33.71,0,2,0,521,0,0,0,UPI,INR,0,TXN_105951,CUS_1700
51.23,168.46,0,2,1,65,0,0,0,UPI,USD,0,TXN_103145,CUS_3027
207.54,177.68,0,2,0,149,0,0,0,UPI,EUR,0,TXN_103205,CUS_9468
106.82,121.06,0,2,0,705,0,0,0,NET_BANKING,EUR,0,TXN_114414,CUS_7865
96.11,106.37,0,0,0,131,0,0,0,CARD,INR,0,TXN_113822,CUS_3101
121.83,90.47,1,2,0,162,0,0,0,CARD,INR,0,TXN_112557,CUS_5719
144.84,124.47,0,1,0,126,0,1,0,UPI,USD,0,TXN_108207,CUS_1652
133.27,132.47,2,4,0,145,0,1,0,CARD,USD,0,TXN_101717,CUS_5256
43.03,49.43,0,3,1,69,0,0,0,UPI,INR,0,TXN_101136,CUS_6042
259.99,343.27,0,0,0,86,0,0,0,UPI,INR,0,TXN_108206,CUS_9169
63.58,48.4,1,3,0,309,0,0,0,CARD,INR,0,TXN_102729,CUS_4944
43.95,40.2,0,1,0,301,0,0,0,CARD,INR,0,TXN_104230,CUS_7554
74.16,80.93,0,3,0,140,0,0,0,CARD,INR,0,TXN_100219,CUS_3651
76.01,78.78,0,1,0,44,0,0,0,CARD,INR,0,TXN_106633,CUS_8905
77.39,136.19,0,2,0,183,0,0,0,CARD,INR,0,TXN_106551,CUS_4698
42.52,38.7,0,1,0,242,0,0,0,UPI,INR,0,TXN_113209,CUS_9598
120.91,102.47,0,2,0,178,0,0,0,CARD,INR,0,TXN_105240,CUS_3293
182.81,103.24,0,3,0,112,0,1,0,UPI,INR,0,TXN_100330,CUS_9611
74.52,62.21,0,4,0,1472,0,1,0,UPI,INR,0,TXN_106871,CUS_2451
79.37,67.71,1,1,0,422,0,0,0,CARD,INR,0,TXN_101003,CUS_9187
282.47,274.27,1,1,1,309,0,0,0,CARD,INR,0,TXN_114617,CUS_2978
75.04,69.29,0,1,0,443,0,0,0,UPI,INR,0,TXN_105220,CUS_2357
40.29,36.08,0,0,0,321,0,0,0,UPI,INR,0,TXN_105640,CUS_6902
128.07,73.61,0,1,0,592,0,0,0,WALLET,INR,0,TXN_114787,CUS_9555
